t,phase,ego_x,ego_y,gps_x,gps_y,err
21.974,denied,5.7373,2.0499,5.5256,2.2725,0.3071
22.026,denied,5.7458,2.0749,5.5256,2.2725,0.2959
22.078,denied,5.7532,2.1011,5.5256,2.2725,0.2849
22.130,denied,5.7579,2.1130,5.5256,2.2725,0.2817
22.182,denied,5.7650,2.1393,5.5256,2.2725,0.2739
22.234,denied,5.7695,2.1513,5.5256,2.2725,0.2724
22.286,denied,5.7765,2.1777,5.5256,2.2725,0.2682
22.338,denied,5.7809,2.1897,5.5256,2.2725,0.2683
22.390,denied,5.7876,2.2161,5.5256,2.2725,0.2679
22.442,denied,5.7951,2.2414,5.5256,2.2725,0.2712
22.492,denied,5.7983,2.2546,5.5256,2.2725,0.2732
22.544,denied,5.8056,2.2800,5.5256,2.2725,0.2800
22.596,denied,5.8086,2.2933,5.5256,2.2725,0.2838
22.648,denied,5.8157,2.3187,5.5256,2.2725,0.2937
22.700,denied,5.8186,2.3320,5.5256,2.2725,0.2989
22.752,denied,5.8254,2.3575,5.5256,2.2725,0.3116
22.804,denied,5.8282,2.3708,5.5256,2.2725,0.3181
22.856,denied,5.8347,2.3964,5.5256,2.2725,0.3330
22.908,denied,5.8411,2.4220,5.6100,2.6684,0.3378
22.960,denied,5.8437,2.4354,5.6100,2.6684,0.3300
23.012,denied,5.8498,2.4610,5.6100,2.6684,0.3170
23.064,denied,5.8522,2.4745,5.6100,2.6684,0.3103
23.114,denied,5.8581,2.5002,5.6100,2.6684,0.2998
23.166,denied,5.8604,2.5136,5.6100,2.6684,0.2944
23.218,denied,5.8660,2.5394,5.6100,2.6684,0.2866
23.270,denied,5.8681,2.5529,5.6100,2.6684,0.2828
23.322,denied,5.8734,2.5787,5.6100,2.6684,0.2783
23.374,denied,5.8754,2.5922,5.6100,2.6684,0.2762
23.426,denied,5.8805,2.6181,5.6100,2.6684,0.2751
23.478,denied,5.8841,2.6451,5.6100,2.6684,0.2751
23.530,denied,5.8871,2.6575,5.6100,2.6684,0.2773
23.582,denied,5.8904,2.6846,5.6100,2.6684,0.2809
23.634,denied,5.8933,2.6971,5.6100,2.6684,0.2848
23.686,denied,5.8963,2.7242,5.6100,2.6684,0.2918
23.736,denied,5.8991,2.7366,5.6100,2.6684,0.2971
23.788,denied,5.9019,2.7638,5.6100,2.6684,0.3071
23.840,denied,5.9045,2.7763,5.6100,2.6684,0.3137
23.892,denied,5.9069,2.8035,5.6100,2.6684,0.3263
23.944,denied,5.9105,2.8296,5.6393,3.0700,0.3625
23.996,denied,5.9116,2.8432,5.6393,3.0700,0.3544
24.048,denied,5.9149,2.8693,5.6393,3.0700,0.3409
24.100,denied,5.9159,2.8830,5.6393,3.0700,0.3339
24.152,denied,5.9189,2.9091,5.6393,3.0700,0.3226
24.204,denied,5.9197,2.9228,5.6393,3.0700,0.3167
24.256,denied,5.9225,2.9490,5.6393,3.0700,0.3080
24.306,denied,5.9231,2.9626,5.6393,3.0700,0.3035
24.358,denied,5.9256,2.9889,5.6393,3.0700,0.2976
24.410,denied,5.9280,3.0151,5.6393,3.0700,0.2938
24.462,denied,5.9284,3.0288,5.6393,3.0700,0.2920
24.514,denied,5.9304,3.0551,5.6393,3.0700,0.2915
24.566,denied,5.9307,3.0687,5.6393,3.0700,0.2914
24.618,denied,5.9325,3.0950,5.6393,3.0700,0.2943
24.670,denied,5.9326,3.1087,5.6393,3.0700,0.2959
24.722,denied,5.9342,3.1350,5.6393,3.0700,0.3020
24.774,denied,5.9342,3.1486,5.6393,3.0700,0.3052
24.826,denied,5.9355,3.1750,5.6393,3.0700,0.3142
24.878,denied,5.9352,3.2023,5.6393,3.0700,0.3241
24.928,denied,5.9364,3.2150,5.6351,3.4743,0.3975
24.980,denied,5.9358,3.2423,5.6351,3.4743,0.3798
25.032,denied,5.9368,3.2550,5.6351,3.4743,0.3730
25.084,denied,5.9360,3.2823,5.6351,3.4743,0.3570
25.136,denied,5.9369,3.2950,5.6351,3.4743,0.3511
25.188,denied,5.9358,3.3223,5.6351,3.4743,0.3370
25.240,denied,5.9366,3.3350,5.6351,3.4743,0.3322
25.292,denied,5.9353,3.3622,5.6351,3.4743,0.3204
25.344,denied,5.9351,3.3886,5.6351,3.4743,0.3120
25.396,denied,5.9343,3.4022,5.6351,3.4743,0.3078
25.448,denied,5.9339,3.4286,5.6351,3.4743,0.3023
25.500,denied,5.9329,3.4422,5.6351,3.4743,0.2995
25.550,denied,5.9322,3.4686,5.6351,3.4743,0.2972
25.602,denied,5.9311,3.4822,5.6351,3.4743,0.2961
25.654,denied,5.9302,3.5085,5.6351,3.4743,0.2971
25.706,denied,5.9289,3.5221,5.6351,3.4743,0.2977
25.758,denied,5.9277,3.5484,5.6351,3.4743,0.3019
25.810,denied,5.9264,3.5748,5.6351,3.4743,0.3082
25.862,denied,5.9249,3.5883,5.6351,3.4743,0.3115
25.914,denied,5.9234,3.6147,5.6004,3.8765,0.4158
25.966,denied,5.9218,3.6282,5.6004,3.8765,0.4061
26.018,denied,5.9199,3.6545,5.6004,3.8765,0.3891
26.070,denied,5.9182,3.6681,5.6004,3.8765,0.3801
26.120,denied,5.9161,3.6944,5.6004,3.8765,0.3645
26.172,denied,5.9143,3.7079,5.6004,3.8765,0.3563
26.224,denied,5.9119,3.7341,5.6004,3.8765,0.3425
26.276,denied,5.9080,3.7611,5.6004,3.8765,0.3285
26.328,denied,5.9074,3.7739,5.6004,3.8765,0.3237
26.380,denied,5.9032,3.8008,5.6004,3.8765,0.3121
26.432,denied,5.9025,3.8136,5.6004,3.8765,0.3086
26.484,denied,5.8980,3.8405,5.6004,3.8765,0.2998
26.536,denied,5.8972,3.8533,5.6004,3.8765,0.2977
26.588,denied,5.8925,3.8801,5.6004,3.8765,0.2922
26.640,denied,5.8915,3.8929,5.6004,3.8765,0.2916
26.692,denied,5.8866,3.9197,5.6004,3.8765,0.2895
26.742,denied,5.8830,3.9458,5.6004,3.8765,0.2910
26.794,denied,5.8803,3.9592,5.6004,3.8765,0.2919
26.846,denied,5.8764,3.9853,5.6004,3.8765,0.2967
26.898,denied,5.8737,3.9986,5.6004,3.8765,0.2993
26.950,denied,5.8695,4.0247,5.5205,4.2774,0.4309
27.002,denied,5.8666,4.0380,5.5205,4.2774,0.4208
27.054,denied,5.8621,4.0640,5.5205,4.2774,0.4028
27.106,denied,5.8591,4.0773,5.5205,4.2774,0.3933
27.158,denied,5.8543,4.1032,5.5205,4.2774,0.3765
27.210,denied,5.8494,4.1291,5.5205,4.2774,0.3608
27.262,denied,5.8461,4.1424,5.5205,4.2774,0.3525
27.312,denied,5.8410,4.1682,5.5205,4.2774,0.3386
27.364,denied,5.8375,4.1814,5.5205,4.2774,0.3312
27.416,denied,5.8321,4.2072,5.5205,4.2774,0.3194
27.468,denied,5.8285,4.2204,5.5205,4.2774,0.3132
27.520,denied,5.8227,4.2461,5.5205,4.2774,0.3038
27.572,denied,5.8190,4.2593,5.5205,4.2774,0.2990
27.624,denied,5.8130,4.2849,5.5205,4.2774,0.2926
27.676,denied,5.8051,4.3111,5.5205,4.2774,0.2866
27.728,denied,5.8028,4.3236,5.5205,4.2774,0.2860
27.780,denied,5.7946,4.3497,5.5205,4.2774,0.2835
27.832,denied,5.7922,4.3622,5.5205,4.2774,0.2846
27.884,denied,5.7837,4.3882,5.5205,4.2774,0.2856
27.934,denied,5.7811,4.4007,5.4193,4.6668,0.4491
27.986,denied,5.7724,4.4265,5.4193,4.6668,0.4270
28.038,denied,5.7696,4.4390,5.4193,4.6668,0.4179
28.090,denied,5.7606,4.4647,5.4193,4.6668,0.3966
28.142,denied,5.7531,4.4900,5.4193,4.6668,0.3777
28.194,denied,5.7484,4.5028,5.4193,4.6668,0.3677
28.246,denied,5.7406,4.5280,5.4193,4.6668,0.3500
28.298,denied,5.7358,4.5408,5.4193,4.6668,0.3406
28.350,denied,5.7277,4.5659,5.4193,4.6668,0.3245
28.402,denied,5.7228,4.5786,5.4193,4.6668,0.3160
28.454,denied,5.7144,4.6036,5.4193,4.6668,0.3018
28.506,denied,5.7093,4.6163,5.4193,4.6668,0.2944
28.556,denied,5.7007,4.6412,5.4193,4.6668,0.2826
28.608,denied,5.6919,4.6661,5.4193,4.6668,0.2726
28.660,denied,5.6866,4.6786,5.4193,4.6668,0.2675
28.712,denied,5.6776,4.7034,5.4193,4.6668,0.2608
28.764,denied,5.6721,4.7159,5.4193,4.6668,0.2575
28.816,denied,5.6628,4.7406,5.4193,4.6668,0.2544
28.868,denied,5.6572,4.7530,5.4193,4.6668,0.2531
28.920,denied,5.6477,4.7776,5.2734,5.0400,0.4571
28.972,denied,5.6420,4.7900,5.2734,5.0400,0.4454
29.024,denied,5.6322,4.8145,5.2734,5.0400,0.4238
29.076,denied,5.6205,4.8392,5.2734,5.0400,0.4010
29.126,denied,5.6163,4.8512,5.2734,5.0400,0.3914
29.178,denied,5.6043,4.8758,5.2734,5.0400,0.3695
29.230,denied,5.6000,4.8878,5.2734,5.0400,0.3604
29.282,denied,5.5878,4.9122,5.2734,5.0400,0.3394
29.334,denied,5.5834,4.9242,5.2734,5.0400,0.3309
29.386,denied,5.5710,4.9485,5.2734,5.0400,0.3113
29.438,denied,5.5664,4.9604,5.2734,5.0400,0.3036
29.490,denied,5.5537,4.9846,5.2734,5.0400,0.2858
29.542,denied,5.5426,5.0085,5.2734,5.0400,0.2711
29.594,denied,5.5362,5.0205,5.2734,5.0400,0.2635
29.646,denied,5.5248,5.0443,5.2734,5.0400,0.2515
29.698,denied,5.5182,5.0562,5.2734,5.0400,0.2454
29.748,denied,5.5066,5.0799,5.2734,5.0400,0.2366
29.800,denied,5.4999,5.0918,5.2734,5.0400,0.2324
29.852,denied,5.4881,5.1154,5.2734,5.0400,0.2275
29.904,denied,5.4812,5.1272,5.2734,5.0400,0.2254
29.956,denied,5.4692,5.1506,5.0786,5.3948,0.4606
30.008,denied,5.4569,5.1740,5.0786,5.3948,0.4380
30.060,denied,5.4499,5.1857,5.0786,5.3948,0.4261
30.112,denied,5.4374,5.2089,5.0786,5.3948,0.4041
30.164,denied,5.4302,5.2205,5.0786,5.3948,0.3924
30.216,denied,5.4175,5.2436,5.0786,5.3948,0.3711
30.268,denied,5.4102,5.2551,5.0786,5.3948,0.3598
30.320,denied,5.3973,5.2781,5.0786,5.3948,0.3393
30.370,denied,5.3899,5.2896,5.0786,5.3948,0.3285
30.422,denied,5.3767,5.3124,5.0786,5.3948,0.3092
30.474,denied,5.3692,5.3238,5.0786,5.3948,0.2991
30.526,denied,5.3557,5.3465,5.0786,5.3948,0.2813
30.578,denied,5.3404,5.3691,5.0786,5.3948,0.2630
30.630,denied,5.3344,5.3803,5.0786,5.3948,0.2562
30.682,denied,5.3189,5.4028,5.0786,5.3948,0.2404
30.734,denied,5.3127,5.4140,5.0786,5.3948,0.2349
30.786,denied,5.2970,5.4363,5.0786,5.3948,0.2223
30.838,denied,5.2908,5.4474,5.0786,5.3948,0.2186
30.890,denied,5.2749,5.4696,5.0786,5.3948,0.2100
30.940,denied,5.2685,5.4807,4.8373,5.7251,0.4957
30.992,denied,5.2524,5.5027,4.8373,5.7251,0.4710
31.044,denied,5.2378,5.5246,4.8373,5.7251,0.4479
31.096,denied,5.2296,5.5356,4.8373,5.7251,0.4357
31.148,denied,5.2148,5.5574,4.8373,5.7251,0.4131
31.200,denied,5.2066,5.5682,4.8373,5.7251,0.4012
31.252,denied,5.1916,5.5899,4.8373,5.7251,0.3792
31.304,denied,5.1832,5.6007,4.8373,5.7251,0.3676
31.356,denied,5.1680,5.6222,4.8373,5.7251,0.3463
31.408,denied,5.1527,5.6437,4.8373,5.7251,0.3257
31.460,denied,5.1442,5.6544,4.8373,5.7251,0.3149
31.512,denied,5.1286,5.6757,4.8373,5.7251,0.2955
31.562,denied,5.1200,5.6863,4.8373,5.7251,0.2854
31.614,denied,5.1043,5.7075,4.8373,5.7251,0.2676
31.666,denied,5.0956,5.7180,4.8373,5.7251,0.2584
31.718,denied,5.0797,5.7390,4.8373,5.7251,0.2428
31.770,denied,5.0709,5.7494,4.8373,5.7251,0.2349
31.822,denied,5.0549,5.7703,4.8373,5.7251,0.2222
31.874,denied,5.0460,5.7807,4.8373,5.7251,0.2160
31.926,denied,5.0297,5.8014,4.5654,6.0375,0.5208
31.978,denied,5.0116,5.8219,4.5654,6.0375,0.4956
32.030,denied,5.0042,5.8323,4.5654,6.0375,0.4844
32.082,denied,4.9859,5.8525,4.5654,6.0375,0.4594
32.132,denied,4.9784,5.8628,4.5654,6.0375,0.4484
32.184,denied,4.9599,5.8829,4.5654,6.0375,0.4237
32.236,denied,4.9522,5.8931,4.5654,6.0375,0.4129
32.288,denied,4.9336,5.9131,4.5654,6.0375,0.3887
32.340,denied,4.9258,5.9232,4.5654,6.0375,0.3781
32.392,denied,4.9070,5.9429,4.5654,6.0375,0.3545
32.444,denied,4.8897,5.9628,4.5654,6.0375,0.3327
32.496,denied,4.8801,5.9725,4.5654,6.0375,0.3214
32.548,denied,4.8626,5.9922,4.5654,6.0375,0.3006
32.600,denied,4.8529,6.0019,4.5654,6.0375,0.2897
32.652,denied,4.8352,6.0214,4.5654,6.0375,0.2703
32.704,denied,4.8255,6.0310,4.5654,6.0375,0.2601
32.754,denied,4.8075,6.0503,4.5654,6.0375,0.2425
32.806,denied,4.7977,6.0597,4.5654,6.0375,0.2334
32.858,denied,4.7796,6.0789,4.5654,6.0375,0.2181
32.910,denied,4.7613,6.0979,4.2788,6.3215,0.5317
32.962,denied,4.7513,6.1072,4.2788,6.3215,0.5188
33.014,denied,4.7328,6.1260,4.2788,6.3215,0.4943
33.066,denied,4.7227,6.1351,4.2788,6.3215,0.4814
33.118,denied,4.7040,6.1537,4.2788,6.3215,0.4571
33.170,denied,4.6937,6.1628,4.2788,6.3215,0.4442
33.222,denied,4.6749,6.1812,4.2788,6.3215,0.4202
33.274,denied,4.6645,6.1901,4.2788,6.3215,0.4075
33.326,denied,4.6454,6.2083,4.2788,6.3215,0.3837
33.376,denied,4.6245,6.2258,4.2788,6.3215,0.3587
33.428,denied,4.6157,6.2350,4.2788,6.3215,0.3478
33.480,denied,4.5946,6.2524,4.2788,6.3215,0.3233
33.532,denied,4.5857,6.2615,4.2788,6.3215,0.3127
33.584,denied,4.5644,6.2785,4.2788,6.3215,0.2888
33.636,denied,4.5553,6.2876,4.2788,6.3215,0.2786
33.688,denied,4.5338,6.3044,4.2788,6.3215,0.2556
33.740,denied,4.5247,6.3133,4.2788,6.3215,0.2460
33.792,denied,4.5030,6.3299,4.2788,6.3215,0.2244
33.844,denied,4.4829,6.3469,4.2788,6.3215,0.2056
33.896,denied,4.4719,6.3550,4.2788,6.3215,0.1960
33.946,denied,4.4516,6.3718,3.9711,6.5847,0.5255
33.998,denied,4.4406,6.3799,3.9711,6.5847,0.5122
34.050,denied,4.4201,6.3964,3.9711,6.5847,0.4868
34.102,denied,4.4090,6.4044,3.9711,6.5847,0.4735
34.154,denied,4.3883,6.4207,3.9711,6.5847,0.4482
34.206,denied,4.3771,6.4286,3.9711,6.5847,0.4350
34.258,denied,4.3563,6.4448,3.9711,6.5847,0.4098
34.310,denied,4.3354,6.4608,3.9711,6.5847,0.3847
34.362,denied,4.3241,6.4685,3.9711,6.5847,0.3716
34.414,denied,4.3030,6.4843,3.9711,6.5847,0.3467
34.466,denied,4.2917,6.4919,3.9711,6.5847,0.3337
34.518,denied,4.2705,6.5076,3.9711,6.5847,0.3091
34.568,denied,4.2590,6.5151,3.9711,6.5847,0.2962
34.620,denied,4.2377,6.5305,3.9711,6.5847,0.2720
34.672,denied,4.2262,6.5379,3.9711,6.5847,0.2593
34.724,denied,4.2047,6.5531,3.9711,6.5847,0.2357
34.776,denied,4.1815,6.5676,3.9711,6.5847,0.2111
34.828,denied,4.1715,6.5754,3.9711,6.5847,0.2005
34.880,denied,4.1482,6.5896,3.9711,6.5847,0.1771
34.932,denied,4.1380,6.5974,3.6256,6.8074,0.5538
34.984,denied,4.1146,6.6114,3.6256,6.8074,0.5268
35.036,denied,4.1044,6.6190,3.6256,6.8074,0.5145
35.088,denied,4.0808,6.6328,3.6256,6.8074,0.4875
35.138,denied,4.0705,6.6403,3.6256,6.8074,0.4752
35.190,denied,4.0468,6.6539,3.6256,6.8074,0.4483
35.242,denied,4.0245,6.6680,3.6256,6.8074,0.4226
35.294,denied,4.0126,6.6746,3.6256,6.8074,0.4091
35.346,denied,3.9902,6.6885,3.6256,6.8074,0.3835
35.398,denied,3.9782,6.6950,3.6256,6.8074,0.3700
35.450,denied,3.9556,6.7086,3.6256,6.8074,0.3445
35.502,denied,3.9436,6.7150,3.6256,6.8074,0.3311
35.554,denied,3.9208,6.7284,3.6256,6.8074,0.3056
35.606,denied,3.9087,6.7347,3.6256,6.8074,0.2923
35.658,denied,3.8859,6.7479,3.6256,6.8074,0.2670
35.710,denied,3.8630,6.7609,3.6256,6.8074,0.2419
35.760,denied,3.8508,6.7670,3.6256,6.8074,0.2287
35.812,denied,3.8278,6.7799,3.6256,6.8074,0.2040
35.864,denied,3.8155,6.7858,3.6256,6.8074,0.1911
35.916,denied,3.7923,6.7985,3.2566,6.9877,0.5682
35.968,denied,3.7800,6.8044,3.2566,6.9877,0.5546
36.020,denied,3.7568,6.8168,3.2566,6.9877,0.5286
36.072,denied,3.7444,6.8226,3.2566,6.9877,0.5150
36.124,denied,3.7211,6.8348,3.2566,6.9877,0.4890
36.176,denied,3.6962,6.8461,3.2566,6.9877,0.4619
36.228,denied,3.6852,6.8525,3.2566,6.9877,0.4494
36.280,denied,3.6602,6.8636,3.2566,6.9877,0.4223
36.332,denied,3.6491,6.8698,3.2566,6.9877,0.4098
36.382,denied,3.6241,6.8807,3.2566,6.9877,0.3828
36.434,denied,3.6129,6.8869,3.2566,6.9877,0.3703
36.486,denied,3.5878,6.8975,3.2566,6.9877,0.3433
36.538,denied,3.5766,6.9036,3.2566,6.9877,0.3308
36.590,denied,3.5513,6.9140,3.2566,6.9877,0.3038
36.642,denied,3.5274,6.9250,3.2566,6.9877,0.2780
36.694,denied,3.5148,6.9301,3.2566,6.9877,0.2645
36.746,denied,3.4907,6.9410,3.2566,6.9877,0.2387
36.798,denied,3.4780,6.9460,3.2566,6.9877,0.2253
36.850,denied,3.4539,6.9566,3.2566,6.9877,0.1997
36.902,denied,3.4412,6.9615,3.2566,6.9877,0.1864
36.952,denied,3.4169,6.9719,2.8682,7.1381,0.5733
37.004,denied,3.4042,6.9767,2.8682,7.1381,0.5597
37.056,denied,3.3798,6.9869,2.8682,7.1381,0.5335
37.108,denied,3.3555,6.9970,2.8682,7.1381,0.5073
37.160,denied,3.3426,7.0015,2.8682,7.1381,0.4937
37.212,denied,3.3182,7.0114,2.8682,7.1381,0.4674
37.264,denied,3.3053,7.0159,2.8682,7.1381,0.4538
37.316,denied,3.2807,7.0256,2.8682,7.1381,0.4276
37.368,denied,3.2678,7.0299,2.8682,7.1381,0.4140
37.420,denied,3.2432,7.0393,2.8682,7.1381,0.3878
37.472,denied,3.2302,7.0436,2.8682,7.1381,0.3742
37.524,denied,3.2055,7.0528,2.8682,7.1381,0.3479
37.574,denied,3.1925,7.0569,2.8682,7.1381,0.3343
37.626,denied,3.1677,7.0659,2.8682,7.1381,0.3081
37.678,denied,3.1416,7.0739,2.8682,7.1381,0.2809
37.730,denied,3.1298,7.0787,2.8682,7.1381,0.2683
37.782,denied,3.1036,7.0863,2.8682,7.1381,0.2410
37.834,denied,3.0918,7.0910,2.8682,7.1381,0.2284
37.886,denied,3.0655,7.0984,2.8682,7.1381,0.2012
37.938,denied,3.0536,7.1030,2.4712,7.2564,0.6023
37.990,denied,3.0273,7.1101,2.4712,7.2564,0.5750
38.042,denied,3.0021,7.1181,2.4712,7.2564,0.5487
38.094,denied,2.9889,7.1215,2.4712,7.2564,0.5350
38.146,denied,2.9637,7.1292,2.4712,7.2564,0.5087
38.196,denied,2.9505,7.1326,2.4712,7.2564,0.4950
38.248,denied,2.9252,7.1401,2.4712,7.2564,0.4687
38.300,denied,2.9119,7.1432,2.4712,7.2564,0.4550
38.352,denied,2.8866,7.1505,2.4712,7.2564,0.4287
38.404,denied,2.8733,7.1536,2.4712,7.2564,0.4150
38.456,denied,2.8479,7.1606,2.4712,7.2564,0.3887
38.508,denied,2.8224,7.1675,2.4712,7.2564,0.3623
38.560,denied,2.8091,7.1704,2.4712,7.2564,0.3487
38.612,denied,2.7836,7.1770,2.4712,7.2564,0.3223
38.664,denied,2.7702,7.1798,2.4712,7.2564,0.3087
38.716,denied,2.7446,7.1862,2.4712,7.2564,0.2823
38.766,denied,2.7312,7.1889,2.4712,7.2564,0.2687
38.818,denied,2.7056,7.1951,2.4712,7.2564,0.2423
38.870,denied,2.6922,7.1976,2.4712,7.2564,0.2287
38.922,denied,2.6665,7.2036,2.0643,7.3435,0.6183
